TIMESTAMP;Batt ;T;Tmax;Tmin;RH;G;G_std;U;Ustd;Udir;Udir_std;P
13/06/16 05:30;12.92;-0.95;-0.542;-1.171;87.9;0;0;13.79;5.709;306.1;30.99;0
13/06/16 06:00;12.91;-1.447;-1.079;-1.93;94.3;0;0;16.43;4.186;289;19.41;0
13/06/16 06:30;12.91;-2.103;-1.798;-2.304;94.1;0;0;19.91;5.117;288.6;21.54;0
13/06/16 07:00;12.91;-1.919;-1.554;-2.325;93.9;0;0;14.76;4.408;305.2;26.02;0
13/06/16 07:30;12.91;-2.33;-2;-2.548;86.4;0;0;20.2;5.93;291.6;22.82;0
13/06/16 08:00;12.9;-2.483;-2.325;-2.628;87.7;0;0;21.32;4.907;285.1;18.25;0
13/06/16 08:30;12.9;-2.516;-2.284;-2.771;94;0;0;18.13;4.139;279.1;19.14;0
13/06/16 09:00;12.9;-2.696;-2.548;-2.81;89.6;0;0;19.45;4.406;279.7;17.79;0
13/06/16 09:30;12.9;-2.52;-2.233;-2.892;92.7;0;0;17.77;4.607;287.9;20.01;0
13/06/16 10:00;12.9;-2.898;-2.71;-3.034;86.4;1.05;0.637;20.03;5.243;286.5;20.09;0
13/06/16 10:30;12.9;-2.778;-2.638;-2.932;84.6;4.255;1.33;17.51;5.044;291.4;27.46;0
13/06/16 11:00;12.9;-2.631;-2.518;-2.8;85.5;9.85;2.035;14.82;4.906;291;24.01;0
13/06/16 11:30;12.9;-2.559;-2.223;-2.81;89.2;15.4;4.535;12.61;4.949;320.5;32.22;0
13/06/16 12:00;12.95;-2.294;-1.98;-2.528;85.1;15.77;4.283;15.68;4.178;302.8;25.49;0
13/06/16 12:30;13.12;-1.995;-1.758;-2.142;82;34.19;13.61;17.18;4.893;308.3;24.79;0
13/06/16 13:00;14.59;-1.986;-1.748;-2.213;79.77;64.9;15.11;18.22;5.483;308.2;22.44;0
13/06/16 13:30;14.59;-1.729;-1.353;-2.041;84.3;74.1;14.71;19.21;5.212;309.8;24.94;0
13/06/16 14:00;14.6;-1.691;-1.494;-1.92;86.1;54.56;5.433;16.58;5.537;317.9;28.22;0
13/06/16 14:30;14.6;-1.48;-1.2;-1.869;86.9;60.95;4.089;14.08;4.388;313;26.26;0
13/06/16 15:00;14.6;-1.753;-1.413;-2.041;84;55.49;5.955;15.24;4.969;307.9;26.42;0
13/06/16 15:30;14.58;-1.789;-1.332;-2.061;79.69;44.47;4.663;18.23;4.042;296.1;18.77;0
13/06/16 16:00;14.31;-1.62;-1.372;-1.828;87.8;36.51;5.445;14.68;4.314;304.6;22.59;0
13/06/16 16:30;14.16;-1.463;-1.312;-1.716;89;27.55;2.867;15.94;4.141;301.9;19.94;0
13/06/16 17:00;14.06;-1.433;-1.19;-1.656;86.9;28.71;2.53;15.45;3.753;307.5;22.69;0
13/06/16 17:30;13.92;-1.341;-0.806;-1.666;86.4;18.17;3.059;18.57;3.785;303.4;17.66;0
13/06/16 18:00;13.81;-1.606;-1.312;-1.778;88.8;4.849;3.669;18.9;3.546;297.4;15.65;0
13/06/16 18:30;13.7;-1.38;-1.048;-1.677;85.8;0.353;0.41;17.83;4.055;300.1;17.35;0
13/06/16 19:00;13.61;-1.044;-0.837;-1.232;84.9;0;0;14.37;3.956;308.1;21.24;0
13/06/16 19:30;13.52;-1.023;-0.826;-1.232;86.9;0;0;12.34;5.279;318.6;36.85;0
13/06/16 20:00;13.45;-0.897;-0.563;-1.262;84.7;0;0;11.62;5.684;314.1;47.44;0
13/06/16 20:30;13.38;-0.812;-0.391;-1.494;85.6;0;0;8.77;4.887;331.3;57.05;0
13/06/16 21:00;13.32;-0.709;-0.442;-1.09;81.9;0;0;10;5.575;324.2;60.73;0
13/06/16 21:30;13.26;-0.126;0.195;-0.665;78.32;0;0;7.413;5.897;316.2;72.08;0
13/06/16 22:00;13.21;-0.339;-0.067;-0.816;81.9;0;0;11.5;4.514;315.8;27.92;0
13/06/16 22:30;13.17;-0.321;0.024;-0.665;86.2;0;0;12.56;4.032;313.7;28.28;0
13/06/16 23:00;13.12;0.044;0.346;-0.542;81;0;0;13.59;4.733;321.7;27.37;0
13/06/16 23:30;13.1;0.367;0.651;0.024;79.63;0;0;13.44;4.603;316.2;25.9;0
14/06/16 00:00;13.06;0.278;0.469;-0.178;81.3;0;0;15.33;4.59;311.2;26.13;0
14/06/16 00:30;13.04;0.602;1.014;0.246;77.17;0;0;12.35;5.075;317.9;35.4;0
14/06/16 01:00;13.02;0.671;0.975;0.448;75.37;0;0;13.86;4.663;312.4;25.28;0
14/06/16 01:30;13;0.933;1.137;0.742;74.92;0;0;15.19;5.233;303.9;26.45;0
14/06/16 02:00;12.98;1.064;1.277;0.852;75.65;0;0;14.87;4.398;311.3;23.1;0
14/06/16 02:30;12.97;1.065;1.41;0.692;79.9;0;0;18.41;5.345;302.2;20.46;0
14/06/16 03:00;12.96;0.953;1.096;0.711;74.94;0;0;21.11;3.966;297.2;14.5;0
14/06/16 03:30;12.96;1.137;1.298;0.954;74.52;0;0;21.26;3.886;299.9;15.34;0
14/06/16 04:00;12.94;1.101;1.318;0.914;76.77;0;0;22.95;3.551;304.1;11.6;0
14/06/16 04:30;12.94;1.268;1.5;1.096;75.49;0;0;24.26;3.773;303.8;10.74;0.1
14/06/16 05:00;12.93;1.103;1.238;0.894;74.63;0;0;24.28;3.351;305.7;11.24;0
14/06/16 05:30;12.93;1.274;1.562;1.004;74.4;0;0;27.2;3.74;304.7;9.72;0
14/06/16 06:00;12.93;0.966;1.217;0.702;74.18;0;0;24.66;3.4;306.5;11.4;0
14/06/16 06:30;12.92;1.087;1.338;0.852;69.5;0;0;24.76;3.853;304.7;11.22;0
14/06/16 07:00;12.92;1.424;1.672;1.156;69.2;0;0;25.91;3.418;298.9;10.23;0
14/06/16 07:30;12.92;1.449;1.824;1.066;66.86;0;0;21.74;4.126;303.4;14.26;0
14/06/16 08:00;12.92;1.519;2.067;1.106;65.57;0;0;21.46;4.497;301.9;13.88;0
14/06/16 08:30;12.92;1.766;2.067;1.439;63.27;0;0;18.11;4.112;305.3;15.19;0
14/06/16 09:00;12.92;1.714;2.128;1.439;64.54;0;0;16.96;4.287;316;17.93;0
14/06/16 09:30;12.92;1.759;2.208;1.288;62.4;0.035;0.102;17.07;3.813;317;15.71;0
14/06/16 10:00;12.92;2.086;2.45;1.794;59.4;2.901;1.897;13.65;4.678;320.8;22.91;0
14/06/16 10:30;12.92;2.308;2.633;2.036;54.68;10.65;4.054;9.45;4.692;323.1;36.16;0
14/06/16 11:00;12.92;1.981;2.572;1.4;58.9;32.12;10.58;5.429;3.764;307.8;56.27;0
14/06/16 11:30;13.57;1.399;2.45;0.61;72.87;52.4;1.585;4.206;2.017;137;83.5;0
14/06/16 12:00;14.46;1.962;3.956;0.388;45.12;44.58;3.256;5.96;3.509;328.4;88.3;0
14/06/16 12:30;14.43;3.106;4.17;2.006;49.39;52.13;5.927;10.45;4.619;316.5;31.16;0
14/06/16 13:00;14.43;3.131;4.128;1.854;47.81;88.7;14.62;17.52;4.937;317.5;17.83;0
14/06/16 13:30;14.4;4.776;6.491;2.512;30.75;106.8;5.368;16.79;5.486;323.1;20.46;0
14/06/16 14:00;14.33;6.431;6.854;5.442;29.66;109.6;5.743;12.82;4.575;331.3;26.85;0
14/06/16 14:30;14.3;6.2;6.814;5.502;32.69;116.7;3.564;5.586;3.223;322.5;55.23;0
14/06/16 15:00;14.3;5.234;6.028;3.976;32.26;136.5;21.67;5.926;3.488;296.2;81.7;0
14/06/16 15:30;14.3;4.241;5.653;3.623;37.12;134;30.78;3.427;1.974;106.2;73.66;0
14/06/16 16:00;14.3;4.071;4.31;3.886;33.68;103;23.8;4.684;2.687;348.9;38.31;0
14/06/16 16:30;14.3;3.76;4.189;3.239;36.25;71.08;2.687;4.47;1.714;8.47;22.74;0
14/06/16 17:00;14.33;3.543;3.876;3.198;31.96;51.22;7.959;3.885;2.239;11.38;34.93;0
14/06/16 17:30;14.01;3.514;3.765;3.159;31.51;25.93;8.9;4.07;1.89;6.183;29.25;0
14/06/16 18:00;13.85;2.998;3.603;2.34;39.05;4.751;3.3;3.581;2.075;358.6;42.91;0
14/06/16 18:30;13.73;3.031;3.775;2.309;57.89;0.274;0.334;5.076;3.527;314.7;61.6;0
14/06/16 19:00;13.61;3.627;4.088;3.26;62.13;0;0;8.23;3.784;326.4;42.91;0
14/06/16 19:30;13.52;3.427;4.33;2.654;62;0;0;4.516;2.4;4.895;53.8;0
14/06/16 20:00;13.44;4.128;4.654;3.442;64.93;0;0;3.954;2.38;355.2;57.9;0
14/06/16 20:30;13.36;4.867;5.734;4.351;55.02;0;0;6.972;3.684;341.4;41.93;0
14/06/16 21:00;13.31;5.901;6.31;5.482;57.76;0;0;9.09;3.387;322.2;30.28;0
14/06/16 21:30;13.25;5.96;6.442;5.482;54.54;0;0;8.88;4.082;324;31.41;0
14/06/16 22:00;13.21;6.371;6.885;5.824;55.83;0;0;11.52;3.89;338.9;23.76;0
14/06/16 22:30;13.18;5.308;6.462;4.402;69.46;0;0;7.467;2.425;352.8;26.09;0
14/06/16 23:00;13.15;4.685;5.238;4.33;60.9;0;0;9.38;3.017;353.7;22.99;0
14/06/16 23:30;13.12;4.827;5.27;4.351;62.17;0;0;8.06;4.516;350.6;41.81;0
15/06/16 00:00;13.1;4.232;4.674;4.008;58.97;0;0;8.84;3.525;347.9;26.99;0
15/06/16 00:30;13.08;4.142;4.452;3.987;56.54;0;0;8.29;2.599;348.9;25.27;0
15/06/16 01:00;13.06;4.299;4.754;3.825;55.75;0;0;7.003;2.943;356;36.22;0
15/06/16 01:30;13.05;4.01;4.472;3.684;65.44;0;0;8.62;3.501;356.4;39.12;0
15/06/16 02:00;13.04;3.739;4.24;3.512;63.95;0;0;9.95;4.144;330.5;22.33;0
15/06/16 02:30;13.03;4.47;4.835;3.825;67.11;0;0;12.53;3.629;328.3;26.33;0
15/06/16 03:00;13.01;4.058;4.684;3.32;69.59;0;0;9.65;3.069;342.6;23.24;0
15/06/16 03:30;13.01;4.031;4.573;3.38;68.73;0;0;9.53;3.147;344.8;25.72;0
15/06/16 04:00;13;3.942;4.694;2.826;80.3;0;0;5.91;3.352;345.7;52.93;0
15/06/16 04:30;12.99;3.177;4.209;2.158;75.24;0;0;6.524;2.838;352.3;33.34;0
15/06/16 05:00;12.98;4.481;5.067;3.542;67.68;0;0;9.04;5.311;324;44.9;0.1
15/06/16 05:30;12.98;4.416;4.714;4.047;71.43;0;0;7.371;2.976;327.4;35.45;0
15/06/16 06:00;12.98;4.143;4.411;3.825;71.08;0;0;9.29;3.471;325.6;34.82;0
15/06/16 06:30;12.97;3.052;3.946;2.45;82.6;0;0;11.53;3.89;332;24.2;0.3
15/06/16 07:00;12.97;3.012;3.422;2.512;80.6;0;0;4.523;3.224;318.9;70.93;0.1
15/06/16 07:30;12.96;3.249;3.461;2.936;76.21;0;0;7.532;3.383;327.5;37.76;0
15/06/16 08:00;12.95;2.932;3.36;2.37;71.9;0;0;8.32;3.851;325.6;31.92;0.2
15/06/16 08:30;12.95;2.773;3.229;2.249;82.2;0;0;7.773;4.091;321.7;44.16;0
15/06/16 09:00;12.95;2.559;2.836;2.168;79.57;0;0;9.2;4.186;316.8;37.24;0
15/06/16 09:30;12.95;2.013;2.622;1.51;86.7;0;0;5.561;3.664;351.5;87.7;0.1
15/06/16 10:00;12.94;1.209;1.935;0.752;97.8;0.821;0.798;6.17;2.822;158.4;85.7;0.1
15/06/16 10:30;12.94;1.545;2.259;0.823;83.2;13;5.251;7.093;4.243;294.3;83.1;0.2
15/06/16 11:00;12.95;1.977;2.512;1.52;78.74;23.06;4.766;11.46;3.914;308.9;22.96;0.2
15/06/16 11:30;13.24;2.533;3.138;2.148;79.44;24.46;6.237;11.87;4.866;312.9;27.5;0
15/06/16 12:00;13.34;2.208;2.612;1.945;79.09;25.36;3.446;9.36;3.644;316;26.74;0.1
15/06/16 12:30;13.39;1.784;2.35;1.328;89.5;30.62;5.706;13.75;3.232;303.6;16.26;0
15/06/16 13:00;13.49;1.999;2.43;1.277;80.4;47;5.378;10.54;2.897;310.2;18.03;0
15/06/16 13:30;13.75;2.06;2.492;1.541;82.6;61.97;10.56;9.83;2.943;317.2;27.31;0.1
15/06/16 14:00;14.4;2.274;2.836;1.783;79.46;83.8;10.76;7.042;3.307;335.5;37.33;0
15/06/16 14:30;14.35;2.502;2.946;2.006;87;46.8;7.172;5.722;3.082;324.8;54;0
15/06/16 15:00;14.4;2.189;2.774;1.682;77.42;97.8;29.28;5.465;3.735;327.9;58.3;0
15/06/16 15:30;14.4;2.958;3.179;2.633;74.46;109.3;26.33;12.67;4.61;329.1;22.67;0.1
15/06/16 16:00;14.4;2.919;3.179;2.654;72.61;52.48;8.16;10.96;4.3;324.3;36.21;0
15/06/16 16:30;14.12;3.023;3.584;2.683;66.98;35.09;11.58;10.22;4.239;317.8;35.52;0
15/06/16 17:00;13.96;3.541;3.825;3.179;65.68;24.5;6.578;11.25;4.601;326.4;33.01;0
15/06/16 17:30;13.82;3.733;4.128;3.331;65.92;10.83;1.926;14.53;5.954;321.4;28.76;0
15/06/16 18:00;13.7;3.973;4.341;3.613;63.82;4.532;1.676;20.68;5.026;325.9;20.65;0.6
15/06/16 18:30;13.6;4.338;4.594;3.927;64.19;0.632;0.52;25.22;5.703;330.9;18.24;0
15/06/16 19:00;13.5;4.379;4.835;4.008;60.63;0;0;21.57;6.428;331.2;20.07;0
15/06/16 19:30;13.42;4.299;4.814;3.987;65.81;0;0;13.32;4.83;336.5;25.68;0
15/06/16 20:00;13.35;2.902;4.209;2.168;85.4;0;0;8.92;4.416;352.4;30.65;0
15/06/16 20:30;13.29;2.46;2.966;1.986;87.3;0;0;11.2;5.053;339;29.24;0.5
15/06/16 21:00;13.24;1.984;2.693;1.217;95.3;0;0;8.38;3.9;333.5;39.58;1.1
15/06/16 21:30;13.19;1.441;1.945;0.985;92.6;0;0;4.722;2.774;344.5;47.77;1
15/06/16 22:00;13.15;1.892;2.249;1.277;96.5;0;0;10.21;3.767;313.2;23.67;2.6
15/06/16 22:30;13.12;1.034;1.42;0.782;98;0;0;9.67;3.228;305.7;25.23;0.8
15/06/16 23:00;13.09;1.131;1.611;0.752;92.6;0;0;15.8;5.226;298.5;20.78;0.9
15/06/16 23:30;13.07;1.627;2.006;1.358;92.7;0;0;21.57;3.744;276;12.91;1
16/06/16 00:00;13.05;1.647;2.006;1.298;92.8;0;0;18.07;4.335;293.6;16.48;0.8
16/06/16 00:30;13.03;1.823;1.976;1.672;93.1;0;0;24.48;4.735;281.4;15.57;0.5
16/06/16 01:00;13.02;1.678;1.884;1.46;93.1;0;0;23.42;3.939;271.3;14.47;0.4
16/06/16 01:30;13;1.781;2.026;1.582;91.2;0;0;17.76;6.132;290.5;30.64;0.6
16/06/16 02:00;12.99;1.941;2.106;1.783;91;0;0;17.23;4.616;291.8;24.04;0.2
16/06/16 02:30;12.98;1.794;2.077;1.46;95.8;0;0;12.61;5.332;304;37.92;0.4
16/06/16 03:00;12.97;1.967;2.471;1.43;90;0;0;9.61;5.214;327.7;54.18;0.4
16/06/16 03:30;12.97;2.025;2.208;1.783;90.6;0;0;15.35;6.791;309;37.37;0.4
16/06/16 04:00;12.96;1.831;2.006;1.642;90.6;0;0;14.25;6.335;303.8;38.33;0.2
16/06/16 04:30;12.95;1.727;1.906;1.52;88.5;0;0;13.03;4.859;314.5;43.6;0.1
16/06/16 05:00;12.95;1.541;1.783;1.4;90.1;0;0;13.86;5.405;307.2;34.21;0.1
16/06/16 05:30;12.94;1.517;1.662;1.309;91.4;0;0;22.79;5.809;299.1;20.62;0.3
16/06/16 06:00;12.94;1.619;1.763;1.43;93.6;0;0;19.03;5.517;300.1;22.07;0.2
16/06/16 06:30;12.94;1.615;1.763;1.439;93.1;0;0;17.63;5.239;300.6;20.78;0.3
16/06/16 07:00;12.93;1.791;1.935;1.682;93.2;0;0;15.81;5.258;304.6;25.74;0.1
16/06/16 07:30;12.93;1.659;1.906;1.52;88.8;0;0;22.15;5.064;296.6;15.57;0.1
16/06/16 08:00;12.93;1.564;1.844;1.439;87.6;0;0;17.24;5.592;304.1;24.36;0
16/06/16 08:30;12.93;1.717;2.168;1.449;82.5;0;0;13;5.577;340.5;55.89;0.1
16/06/16 09:00;12.93;2.449;3.026;1.642;77.99;0;0;12.69;5.657;317.6;49.79;0
16/06/16 09:30;12.93;3.322;3.734;3.017;74.64;0.03;0.096;16.75;4.534;304.2;28.3;0
16/06/16 10:00;12.93;4.232;5.108;3.684;67.1;1.931;1.143;18.21;3.871;294.8;18.5;0
16/06/16 10:30;12.93;4.815;5.118;4.532;71.04;4.772;2.019;19.11;4.33;304.7;16.19;0
16/06/16 11:00;12.93;4.651;4.997;4.199;74.77;12.06;2.076;18.72;3.386;308.1;14.65;0
16/06/16 11:30;12.93;4.903;5.491;4.351;75.61;19.19;2.955;20.23;3.458;320.7;12.79;0
16/06/16 12:00;13.04;4.915;5.33;4.33;76.46;21.78;1.649;16.8;4.23;328.7;18.06;0
16/06/16 12:30;13.1;4.551;4.856;4.047;75.13;33.34;10.36;10.05;4.754;336.5;26.82;0
16/06/16 13:00;13.74;5.142;5.714;4.643;69.79;68.29;10.91;12.83;4.496;328;24.35;0
16/06/16 13:30;14.3;5.649;5.966;5.371;71.57;87.4;11.81;13.9;4.694;328.1;26.69;0
16/06/16 14:00;14.3;5.436;5.744;5.098;74.66;93.3;15.9;8.74;4.522;343.3;47.06;0
16/06/16 14:30;14.3;5.415;6.118;4.594;73.16;146.6;21.14;6.266;3.206;332.1;55.02;0
16/06/16 15:00;14.3;5.387;5.785;4.442;72.12;92.1;17.06;4.211;2.531;298.4;82.7;0
16/06/16 15:30;14.27;5.806;6.189;5.421;67.99;163.8;35.6;10.58;5.004;330.9;36.76;0
16/06/16 16:00;14.27;6.006;6.442;5.169;70.55;78.39;21.12;4.966;2.956;318.2;70.83;0
16/06/16 16:30;14.21;5.903;6.228;5.542;69.05;53.15;10.79;5.435;3.109;323.6;65.47;0
16/06/16 17:00;14.22;5.806;5.996;5.592;66.75;56.69;5.517;8.19;5.281;338.4;59.41;0
16/06/16 17:30;14.02;5.927;6.31;5.633;62.17;38.64;9.66;11.76;5.178;323.7;41.86;0.1
16/06/16 18:00;13.84;5.82;6.168;5.583;59.44;9.22;6.655;10.55;4.568;336.5;41.8;0
16/06/16 18:30;13.7;5.871;6.572;5.238;63.36;0.458;0.47;6.402;4.138;328.1;69.22;0
16/06/16 19:00;13.58;6.144;7.016;4.714;57;0;0;9.21;4.844;324.2;46.19;0
16/06/16 19:30;13.49;6.705;7.48;6.148;60.57;0;0;13.79;4.853;328.5;24.05;0
16/06/16 20:00;13.41;6.145;7.289;5.118;62.88;0;0;12.9;3.509;343.4;24.37;0
16/06/16 20:30;13.33;6.167;7.218;5.32;67.94;0;0;8.86;4.859;348.9;44.03;0
16/06/16 21:00;13.28;6.658;7.602;5.835;57.53;0;0;6.652;3.664;336.1;43.4;0
16/06/16 21:30;13.23;6.858;7.318;6.31;59.47;0;0;8.68;4.956;344.5;36.49;0
16/06/16 22:00;13.19;7.461;7.833;6.834;64.77;0;0;9.4;4.259;333;38.01;0
16/06/16 22:30;13.16;7.407;7.884;6.542;61.31;0;0;9.29;5.015;324.1;42.19;0
16/06/16 23:00;13.13;7.311;7.794;6.875;64.64;0;0;8.23;3.841;327.6;41.59;0
16/06/16 23:30;13.11;5.841;7.299;5.229;72.58;0;0;7.591;2.267;352.8;24.01;0.1
17/06/16 00:00;13.1;6.513;7.118;5.472;71.75;0;0;7.718;4.42;313.7;41.84;0.1
17/06/16 00:30;13.08;6.032;6.41;5.724;67.5;0;0;12.36;3.83;333.4;24.25;0.3
17/06/16 01:00;13.06;4.704;6.076;3.38;85.2;0;0;15.15;4.165;318.3;21.81;0.9
17/06/16 01:30;13.05;1.899;3.36;1.358;94.8;0;0;19.14;3.531;285.5;12.65;0.8
17/06/16 02:00;13.03;1.21;1.763;0.782;94.4;0;0;19.65;3.714;294;13.04;0.2
17/06/16 02:30;13.02;0.992;1.288;0.62;96.8;0;0;23.29;3.174;279.9;12.44;0
17/06/16 03:00;13;0.407;0.631;0.346;99.4;0;0;17.41;3.427;285.3;14.68;0
17/06/16 03:30;12.99;0.56;1.066;0.368;97.7;0;0;15.68;3.339;303.3;18.4;0.1
17/06/16 04:00;12.99;1.14;1.358;1.004;96.6;0;0;18.36;3.016;285.3;14.18;0
17/06/16 04:30;12.98;1.207;1.46;1.014;95.2;0;0;20.94;3.227;281.5;9.85;0.1
17/06/16 05:00;12.97;1.396;1.601;1.217;90.4;0;0;26.42;4.015;277.3;10.99;0.2
17/06/16 05:30;12.96;1.426;1.642;1.228;85;0;0;28.96;2.689;271.4;7.234;0
17/06/16 06:00;12.95;1.163;1.935;0.6;96;0;0;25.52;3.085;275.1;9.17;0
17/06/16 06:30;12.95;0.41;0.631;-0.047;95.1;0;0;26.2;4.784;273.9;10.35;0.1
17/06/16 07:00;12.93;0.09;0.368;-0.208;90.3;0;0;32.78;3.664;274.1;8.54;0
17/06/16 07:30;12.93;0.381;0.711;0.003;85.3;0;0;34.21;3.6;277.2;8.05;0
17/06/16 08:00;12.93;0.819;1.338;0.346;81.6;0;0;33.59;3.533;280.9;9.44;0.2
17/06/16 08:30;12.93;0.991;1.541;0.61;80.6;0;0;26.92;5.393;292.2;15.19;0.1
17/06/16 09:00;12.93;1.677;2.492;0.732;67.71;0;0;21.7;4.903;292.5;18.18;0
17/06/16 09:30;12.93;1.879;2.572;1.298;70.36;0.037;0.106;19;5.429;305.8;23.53;0
17/06/16 10:00;12.93;2.425;3.118;1.986;61.8;3.296;2.601;18.17;5.17;307.7;21.79;0
17/06/16 10:30;12.93;2.01;2.875;1.379;57.81;24.92;16.36;22.52;6.459;302.4;17.5;0
17/06/16 11:00;14.19;2.167;3.188;1.439;74.83;32.84;12.23;25.03;4.653;303.5;11.59;0
17/06/16 11:30;14.11;1.499;1.986;1.137;60.55;23.97;5.671;28.92;4.712;304.9;11.12;0
17/06/16 12:00;14.38;1.169;1.662;0.803;79.71;42.73;10.59;25.72;4.559;297.6;13.73;0
17/06/16 12:30;14.43;1.326;1.896;0.782;73.8;96.8;47.98;21.99;4.539;304.8;16.38;0
17/06/16 13:00;14.43;1.245;1.562;0.852;75.65;149.1;36.02;21.44;4.089;305.2;16.73;0
17/06/16 13:30;14.43;1.126;1.642;0.692;74.33;160.7;47.05;23.7;4.51;302;15.25;0
17/06/16 14:00;14.43;1.319;1.662;1.035;70.33;130.8;47.21;30.73;5.897;298;13.7;0
17/06/16 14:30;14.43;1.813;2.208;1.51;69.09;168;46.96;31.25;4.166;301.1;11.34;0
17/06/16 15:00;14.43;2.335;3.068;1.824;63.21;104;27.9;31.5;4.647;303;10.33;0
17/06/16 15:30;14.39;2.636;2.926;2.309;70.07;51.11;28.46;27.04;4.73;317;17.26;0
17/06/16 16:00;14;1.839;2.45;1.106;84.4;20.38;3.704;20.7;4.658;324.2;15.85;0
17/06/16 16:30;13.86;0.867;1.248;0.631;90.1;14.35;2.362;12.63;3.914;312.3;25.14;0
17/06/16 17:00;13.74;1.304;1.562;0.67;84.9;13.29;3.153;11.37;4.539;320.5;27.25;0
17/06/16 17:30;13.64;1.001;1.41;0.489;93.9;7.95;4.633;10.02;3.374;325.9;29.77;0
17/06/16 18:00;13.54;0.448;0.62;0.346;98.6;1.836;1.078;11.62;6.202;303.6;41;0
17/06/16 18:30;13.47;0.218;0.388;-0.057;99.6;0.162;0.168;11.55;3.582;278;20.6;0
17/06/16 19:00;13.39;0.136;0.368;-0.159;100;0;0;21.24;5.603;249;15.8;0
17/06/16 19:30;13.32;-0.069;0.378;-0.502;95.3;0;0;26.07;4.872;252;9.83;0
17/06/16 20:00;13.27;-0.387;-0.3;-0.542;91.2;0;0;28.28;3.14;251;6.304;0
17/06/16 20:30;13.22;-0.352;-0.24;-0.502;89.4;0;0;25.76;3.55;253.8;7.321;0
17/06/16 21:00;13.18;-0.478;-0.34;-0.644;90.6;0;0;23.62;4.272;255.2;9.68;0
17/06/16 21:30;13.14;-0.319;0.024;-0.633;85.8;0;0;23.09;3.488;264.6;11.29;0
17/06/16 22:00;13.11;-0.368;0.126;-0.624;83.6;0;0;21.41;3.827;258.3;13.21;0
17/06/16 22:30;13.08;-0.545;-0.208;-0.806;82.2;0;0;23.37;4.776;254;11.2;0
17/06/16 23:00;13.06;-0.722;-0.461;-0.928;94.3;0;0;20.81;3.28;264;13.24;0
17/06/16 23:30;13.04;-0.957;-0.766;-1.12;90.9;0;0;19.38;3.723;267.3;15.05;0
18/06/16 00:00;13.02;-0.695;-0.442;-0.907;86.2;0;0;23.12;4.239;272.6;13.21;0
18/06/16 00:30;13.01;-0.458;-0.148;-0.674;89.6;0;0;20.48;5.967;290.3;24.64;0
18/06/16 01:00;13;-0.23;0.135;-0.482;83.4;0;0;21.58;5.329;291.7;17.45;0
18/06/16 01:30;12.98;-0.123;0.104;-0.422;82.3;0;0;22.62;4.347;278.4;13.78;0
18/06/16 02:00;12.97;0.191;1.338;-0.229;86.4;0;0;26.24;4.865;284.4;12.11;0
18/06/16 02:30;12.96;0.177;0.782;-0.219;80.8;0;0;31.63;4.508;280.8;10.34;0
18/06/16 03:00;12.95;0.008;0.266;-0.219;81.7;0;0;28.36;5.666;278.3;12.28;0
18/06/16 03:30;12.95;-0.176;0.024;-0.442;75.63;0;0;16.53;5.129;262.5;25.41;0
18/06/16 04:00;12.95;0.065;0.286;-0.159;73.25;0;0;16.44;5.078;298.1;27.27;0
18/06/16 04:30;12.94;-0.07;0.307;-0.482;83.4;0;0;18.33;4.666;288.1;19.28;0
18/06/16 05:00;12.94;-0.323;-0.078;-0.502;79.97;0;0;15.66;4.249;286.3;19.81;0
18/06/16 05:30;12.93;-0.256;-0.006;-0.401;85.2;0;0;17.11;3.937;290.9;17.36;0
18/06/16 06:00;12.92;-0.207;0.286;-0.502;82.3;0;0;24.2;4.822;288.1;14.02;0
18/06/16 06:30;12.92;-0.125;0.084;-0.36;71.94;0;0;29.1;4.272;289.1;11.96;0
18/06/16 07:00;12.92;0.049;0.256;-0.138;64.07;0;0;30.66;3.379;293.4;10.36;0
18/06/16 07:30;12.92;0.047;0.226;-0.118;65.83;0;0;31.34;3.544;292.5;9.78;0
18/06/16 08:00;12.91;-0.045;0.226;-0.178;65.31;0;0;29.28;4.459;301.9;15.61;0
18/06/16 08:30;12.91;0.142;0.67;-0.188;61.69;0;0;8.74;6.928;5;88.5;0
18/06/16 09:00;12.91;0.28;0.732;-0.098;65.05;0;0;17.19;8.37;314.2;48.17;0
18/06/16 09:30;12.91;0.604;0.782;0.368;70.06;0.093;0.175;27.32;3.919;302.3;13.37;0
18/06/16 10:00;12.91;0.721;1.137;0.469;63.82;3.154;1.848;21.21;7.843;313.9;28.59;0
18/06/16 10:30;12.91;0.971;1.48;0.631;67.03;27.28;22.93;5.471;3.98;29.68;84.5;0
18/06/16 11:00;14.47;1.776;3.451;0.904;60.97;90.1;23.56;6.283;3.536;0.489;73.79;0
18/06/16 11:30;14.43;1.844;2.814;1.156;69.51;127.1;19.56;10.14;6.857;329;69.39;0
18/06/16 12:00;14.43;0.774;1.874;-0.016;82.5;197.2;17.84;26.87;3.593;293.6;10.39;0
18/06/16 12:30;14.46;1.078;2.37;0.003;53.46;237.1;9.07;22.21;5.413;295.9;16.73;0
18/06/16 13:00;14.46;1.292;2.218;0.58;69.13;263.6;10.13;20.16;4.568;307.2;19.96;0
18/06/16 13:30;14.46;1.02;1.734;0.56;69.31;281.7;16.26;21.8;4.563;297.6;18.55;0
